File;Sample;Sample ID;Parameter, Goal;Value;ESD
D:/Desktop/U/Tesis/Muestras/Datos/raw/Py/t50/Py_t50.lst;Py_t50;Py_t50;QPyrite;1;0
D:/Desktop/U/Tesis/Muestras/Datos/raw/Py/t50/Py_t50.lst;Py_t50;Py_t50;Rwp;3.8300;
D:/Desktop/U/Tesis/Muestras/Datos/raw/Py/t50/Py_t50.lst;Py_t50;Py_t50;Rexp;2.4700;
D:/Desktop/U/Tesis/Muestras/Datos/raw/Py/t50/Py_t50.lst;Py_t50;Py_t50;Chi2;2.4044;
D:/Desktop/U/Tesis/Muestras/Datos/raw/Py/t50/Py_t50.lst;Py_t50;Py_t50;GOF;1.5506;
