File;Sample;Sample ID;Parameter, Goal;Value;ESD
D:/Desktop/U/Tesis/Muestras/Datos/raw/Qz/t50/Qz_t50.lst;Qz_t50;Qz_t50;QQuartz;1;0
D:/Desktop/U/Tesis/Muestras/Datos/raw/Qz/t50/Qz_t50.lst;Qz_t50;Qz_t50;Rwp;9.2200;
D:/Desktop/U/Tesis/Muestras/Datos/raw/Qz/t50/Qz_t50.lst;Qz_t50;Qz_t50;Rexp;4.3100;
D:/Desktop/U/Tesis/Muestras/Datos/raw/Qz/t50/Qz_t50.lst;Qz_t50;Qz_t50;Chi2;4.5762;
D:/Desktop/U/Tesis/Muestras/Datos/raw/Qz/t50/Qz_t50.lst;Qz_t50;Qz_t50;GOF;2.1392;
