File;Sample;Sample ID;Parameter, Goal;Value;ESD
D:/Desktop/U/Tesis/Muestras/Datos/raw/Cal/t50/Cal_t50.lst;Cal_t50;Cal_t50;QCalcite;1;0
D:/Desktop/U/Tesis/Muestras/Datos/raw/Cal/t50/Cal_t50.lst;Cal_t50;Cal_t50;Rwp;11.9000;
D:/Desktop/U/Tesis/Muestras/Datos/raw/Cal/t50/Cal_t50.lst;Cal_t50;Cal_t50;Rexp;5.3000;
D:/Desktop/U/Tesis/Muestras/Datos/raw/Cal/t50/Cal_t50.lst;Cal_t50;Cal_t50;Chi2;5.0413;
D:/Desktop/U/Tesis/Muestras/Datos/raw/Cal/t50/Cal_t50.lst;Cal_t50;Cal_t50;GOF;2.2453;
